ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
13513,4513024,Active,447868,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Main Street,E,60 Avenue,59 Avenue,40.7435018620744,-73.8255009140311,"1,032,603.64671889","210,202.56848973",POINT (-73.825500914031 40.743501862074)
208,3051336,Active,305849,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,East 8 Street,W,Kings Highway,Quentin Road,40.606658907964,-73.9647047939265,"994,050.385899052","160,300.566259816",POINT (-73.964704793926 40.606658907964)
2273,4233047,Active,421741,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Broadway,N,32 Street,31 Street,40.7618218032254,-73.9249100950221,"1,005,051.68082556","216,837.869851649",POINT (-73.924910095022 40.761821803225)
12849,4093027,Active,401516,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Myrtle Avenue,N,Seneca Avenue,Catalpa Avenue,40.7003908980882,-73.904298663388,"1,010,785.98497371","194,462.25023289",POINT (-73.904298663388 40.700390898088)
1593,3029737,Active,306422,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,5 Avenue,W,6 Street,7 Street,40.6706975961465,-73.9851397981115,"988,372.26011622","183,629.971044481",POINT (-73.985139798111 40.670697596147)
9159,1323032,Inactive,107837,2HR Pas Mon-Sat 1000-1600,,On Street,Manhattan,Varick Street,W,Vandam Street,Spring Street,40.7260516807612,-74.0058300362889,"982,634.074414134","203,796.810960054",POINT (-74.005830036289 40.726051680761)
6486,2173030,Active,212681,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Unionport Road,E,Laurel Drive,East Tremont Avenue,40.8405664297406,-73.8626526324531,"1,022,253.47713055","245,548.176276058",POINT (-73.862652632453 40.840566429741)
4207,3123116,Active,312354,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,8 Avenue,W,57 Street,58 Street,40.636916555852,-74.0081783740386,"981,980.147900477","171,322.358520642",POINT (-74.008178374039 40.636916555852)
10404,5763001,Active,525708,4HR Pas Mon-Sat 0700-2200,New Dorp,Off Street,Staten Island,4 Street,S,Rose Avenue,New Dorp Lane,40.5743515327192,-74.1173899587251,"951,638.678399801","148,550.049406558",POINT (-74.117389958725 40.574351532719)
4255,3123076,Active,338788,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,4 Avenue,W,39 Street,40 Street,40.6523955590576,-74.0066088204145,"982,416.19230397","176,961.745535806",POINT (-74.006608820414 40.652395559058)
6192,3303010,Active,311332,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Knickerbocker Avenue,W,Himrod Street,Stanhope Street,40.7000061522408,-73.9205571305608,"1,006,277.97955406","194,317.569091812",POINT (-73.920557130561 40.700006152241)
9975,1443528,Active,101612,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,West 26 Street,S,7 Avenue,Avenue of the Americas,40.7452026250269,-73.9924889727874,"986,331.251731053","210,774.138212726",POINT (-73.992488972787 40.745202625027)
15158,1263117,Active,104203,3HR Com Mon-Sat 1000-1900,,On Street,Manhattan,East 55 Street,N,1 Avenue,2 Avenue,40.7577260053671,-73.9654476661824,"993,822.403743476","215,338.608742565",POINT (-73.965447666182 40.757726005367)
1856,3013678,Inactive,300164,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Front Street,N,York Street,Main Street,40.7026118300081,-73.9911359982471,"986,707.721450552","195,257.030795559",POINT (-73.991135998247 40.702611830008)
8176,4151980,Active,414697,4HR Pas Mon-Sat 0900-1900,,On Street,Queens,47 Avenue,S,Van Dam Street,32 Place,40.7427654393809,-73.9335210227685,"1,002,671.51957539","209,893.094699234",POINT (-73.933521022768 40.742765439381)
14459,4483151,Active,435198,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Guy R Brewer Boulevard,W,134 Avenue,137 Avenue,40.6721519616317,-73.77487093625,"1,046,699.97974664","184,239.737869561",POINT (-73.77487093625 40.672151961632)
5730,3413068,Active,309520,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,65 Street,N,24 Avenue,23 Avenue,40.6123186614868,-73.9787353310975,"990,154.039689139","162,361.303608149",POINT (-73.978735331097 40.612318661487)
2053,2162832,Active,218129,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,East Tremont Avenue,W,Latting Street,Waterbury Avenue,40.836778960126,-73.8340238178244,"1,030,177.56364456","244,181.977236807",POINT (-73.834023817824 40.836778960126)
13215,4113102,Active,449000,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Mott Avenue,S,Beach Channel Drive,Beach 22 Street,40.604851509077,-73.7542949224133,"1,052,476.45178947","159,735.795407727",POINT (-73.754294922413 40.604851509077)
4496,3043147,Active,312206,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Nostrand Avenue,W,Avenue I,Avenue J,40.6283692327489,-73.9472542610295,"998,891.095377728","168,212.641314894",POINT (-73.947254261029 40.628369232749)
15069,3233045,Active,300620,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Lorimer Street,W,Powers Street,Grand Street,40.7113956400494,-73.9489960737495,"998,389.99270539","198,461.229111567",POINT (-73.948996073749 40.711395640049)
6516,2262742,Active,204417,12HR Pas Mon-Sat 0800-2000,,On Street,Bronx,Broadway,W,West 242 Street,West 240 Street,40.8875234834966,-73.8995476024999,"1,012,025.17015938","262,642.589921817",POINT (-73.8995476025 40.887523483497)
3138,4193026,Active,466039,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,111 Street,E,41 Avenue,Roosevelt Avenue,40.751258963987,-73.8555880186888,"1,024,261.86779881","213,013.549416304",POINT (-73.855588018689 40.751258963987)
8146,4122327,Active,406916,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Roosevelt Avenue,S,94 Street,95 Street,40.7488349184066,-73.871933704299,"1,019,734.3040193","212,123.34876889",POINT (-73.871933704299 40.748834918407)
2720,4443098,Active,409277,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,112 Street,W,Liberty Avenue,107 Avenue,40.6847795802227,-73.8301830241619,"1,031,347.71222289","188,805.744813651",POINT (-73.830183024162 40.684779580223)
9326,1043075,Retired,100310,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,East 14 Street,N,1 Avenue,Avenue A,40.7308579189364,-73.9812183000959,"989,455.394760966","205,548.377338812",POINT (-73.981218300096 40.730857918936)
14961,1243144,Active,101119,2HR Pas Mon-Sat 0900-1600,,On Street,Manhattan,Market Street,W,East Broadway,Division Street,40.7139402095528,-73.9947902459825,"985,694.262847558","199,384.219391555",POINT (-73.994790245982 40.713940209553)
220,3013675,Inactive,342477,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,W,DeKalb Avenue,Fulton Street,40.6894509320745,-73.9813960194402,"989,409.343343884","190,462.550227061",POINT (-73.98139601944 40.689450932075)
14027,3193083,Active,340967,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Broadway,E,Halsey Street,Weirfield Street,40.6860049304105,-73.9157727422749,"1,007,609.50280964","189,217.753832147",POINT (-73.915772742275 40.686004930411)
677,1348111,Active,109392,2HR Pas Mon-Sat 1000-1500,,On Street,Manhattan,East 97 Street,S,Madison Avenue,5 Avenue,40.7884660180546,-73.9551188346943,"996,678.172310144","226,539.519739643",POINT (-73.955118834694 40.788466018055)
8444,1473072,Retired,102487,3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,,On Street,Manhattan,Astor Place,S,Broadway,Lafayette Street,40.7299556119852,-73.9924738063608,"986,335.931511715","205,219.170320064",POINT (-73.992473806361 40.729955611985)
8538,1058293,Active,111281,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,St. Nicholas Avenue,E,West 170 Street,West 171 Street,40.8426739105695,-73.9384630551765,"1,001,276.49710298","246,292.197425812",POINT (-73.938463055176 40.84267391057)
11557,1033097,Active,109720,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,Columbus Avenue,W,West 68 Street,West 67 Street,40.7746068538268,-73.9809623410978,"989,522.870347798","221,487.545263559",POINT (-73.980962341098 40.774606853827)
5641,3103067,Active,314993,2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri,,On Street,Brooklyn,45 Street,S,18 Avenue,17 Avenue,40.6304178038183,-73.9785264793717,"990,210.409983218","168,955.313057899",POINT (-73.978526479372 40.630417803818)
11154,1433796,Active,103030,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,West 48 Street,N,8 Avenue,Broadway,40.7607435073682,-73.98618649506,"988,076.730195478","216,436.397229388",POINT (-73.98618649506 40.760743507368)
6746,2093030,Active,209364,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Cruger Avenue,W,Lydig Avenue,Pelham Parkway,40.8546982148795,-73.8667454081312,"1,021,113.19069722","250,695.165325895",POINT (-73.866745408131 40.85469821488)
4144,3063200,Active,321482,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Gravensend Neck Road,S,East 14 Street,East 15 Street,40.5946938458299,-73.9561345675218,"996,432.255151048","155,942.46309939",POINT (-73.956134567522 40.59469384583)
11119,1433761,Active,104812,1 HR Com Mon-Fri 1000-1600 /5 HR Pas Mon-Fri 1900-2400 /5 HR Pas Sat 0800-2400,,On Street,Manhattan,Madison Avenue,W,East 47 Street,East 48 Street,40.7563813092888,-73.9767786429402,"990,683.391648799","214,847.656968564",POINT (-73.97677864294 40.756381309289)
2914,4233145,Active,420785,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,33 Street,W,31 Avenue,30 Avenue,40.7660597497594,-73.9199319294208,"1,006,429.33883139","218,383.114136472",POINT (-73.919931929421 40.766059749759)
15370,3203012,Active,328196,2 HR Pas Mon-Sat 0900-1900,,Off Street,Brooklyn,Bedford Ave,E,Eastern Parkway,Lincoln Place,40.6706398436865,-73.9549853946807,"996,737.183346972","183,611.788994223",POINT (-73.954985394681 40.670639843687)
8369,1433696,Active,104129,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,2 Avenue,E,East 53 Street,East 52 Street,40.7563040493114,-73.9673369101806,"993,299.199409306","214,820.343046814",POINT (-73.967336910181 40.756304049311)
3584,4463037,Active,452600,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Jamaica Avenue,N,107 Street,106 Street,40.6953775275225,-73.8408034756691,"1,028,395.1803983","192,661.34930715",POINT (-73.840803475669 40.695377527523)
8413,1473114,Active,106861,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,East 9 Street,S,Broadway,University Place,40.7316336748583,-73.9931617898917,"986,145.204859048","205,830.525396556",POINT (-73.993161789892 40.731633674858)
6049,3569923,Active,303205,6HR Pas Mon-Fri 0800-2200,,On Street,Brooklyn,Campus Road,S,Bedford Avenue,East 23 Street,40.6320299040127,-73.9533978709783,"997,185.050561473","169,545.354528725",POINT (-73.953397870978 40.632029904013)
2514,4173011,Active,468261,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,Saunders Street,S,63 Drive,63 Avenue,40.7293949735623,-73.8632351786253,"1,022,155.52686714","205,044.413451731",POINT (-73.863235178625 40.729394973562)
3678,4303068,Active,407463,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Jericho Turnpike,N,Commonwealth Boulevard,91 Avenue,40.7259339856181,-73.7191221675325,"1,062,101.60806406","203,878.691701815",POINT (-73.719122167532 40.725933985618)
5781,3602985,Active,318890,2 HR Pas Mon-Thur 0900-1900 /2 HR Pas Fri 0900-1700,,On Street,Brooklyn,16 Avenue,E,49 Street,48 Street,40.631300614235,-73.985134865312,"988,376.064242467","169,276.564055815",POINT (-73.985134865312 40.631300614235)
1389,3071402,Active,312388,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,18 Avenue,E,81 Street,80 Street,40.6102903612649,-73.9990181426296,"984,522.616568804","161,621.625953645",POINT (-73.99901814263 40.610290361265)
14900,2013178,Active,212035,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,East 183 Street,N,Grand Concourse,Creston Avenue,40.8576767831674,-73.9005460167368,"1,011,761.45415139","251,767.951238066",POINT (-73.900546016737 40.857676783167)
3809,4313059,Active,400599,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,90 Street,E,Jamaica Avenue,88 Avenue,40.6926725527839,-73.8545430214711,"1,024,586.84582339","191,669.223338649",POINT (-73.854543021471 40.692672552784)
7506,2013105,Active,214865,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,East Kingsbridge Road,E,Briggs Avenue,East 194 Street,40.8644274560501,-73.8941106454367,"1,013,538.66450772","254,229.567377806",POINT (-73.894110645437 40.86442745605)
1964,2162884,Active,222040,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Dill Place,S,Revere Avenue,East Tremont Avenue,40.826625296144,-73.8226193224665,"1,033,340.80863039","240,488.815659896",POINT (-73.822619322466 40.826625296144)
6206,3483030,Active,307467,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,East 3 Street,E,Kings Highway,Quentin Road,40.6046804221121,-73.9700102193072,"992,577.480380312","159,579.203857392",POINT (-73.970010219307 40.604680422112)
12991,4423112,Active,449043,2 HR Pas Mon-Sat 1000-1900,,On Street,Queens,Fresh Meadow Lane,W,68 Avenue,69 Avenue,40.7333029356105,-73.7946179223739,"1,041,170.01246014","206,505.343272641",POINT (-73.794617922374 40.733302935611)
11611,4293104,Active,457497,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,101 Avenue,S,93 Street,94 Street,40.6838037324765,-73.8473920310738,"1,026,575.52262031","188,441.431893975",POINT (-73.847392031074 40.683803732477)
10825,1433121,Inactive,106417,3HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 55 Street,N,6 Avenue,7 Avenue,40.7632815872146,-73.9786271537506,"990,170.655141473","217,361.523659974",POINT (-73.978627153751 40.763281587215)
606,1058419,Retired,113245,2HR Pas Mon-Sat 0830-2200,,On Street,Manhattan,Ft. Washington Avenue,E,West 165 Street,West 168 Street,40.8418808029233,-73.942306273613,"1,000,213.3174708","246,002.514934316",POINT (-73.942306273613 40.841880802923)
544,1058342,Active,108739,2 HR Pas Mon-Sat 0930-1900,,On Street,Manhattan,West 182 Street,N,St. Nicholas Avenue,Wadsworth Avenue,40.850138395391,-73.9337784268528,"1,002,570.61853047","249,012.735619888",POINT (-73.933778426853 40.850138395391)
6611,3373007,Active,337476,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Rutland Road,N,Rockaway Pkwy.,East 98 Street,40.664609167401,-73.9235109746898,"1,005,470.19639271","181,420.699216306",POINT (-73.92351097469 40.664609167401)
8175,4151984,Active,417855,12 HR Pas Mon-Sat 0700-1900,,On Street,Queens,33 Street,W,47 Avenue,Queens Boulevard,40.7441473611621,-73.9318387185245,"1,003,137.29915564","210,396.930961892",POINT (-73.931838718524 40.744147361162)
11210,1433852,Inactive,106023,3HR Com Mon-Sat 0800-1900,,On Street,Manhattan,East 47 Street,S,2 Avenue,3 Avenue,40.7537833785673,-73.9718670103317,"992,044.445357144","213,901.545343727",POINT (-73.971867010332 40.753783378567)
9777,1443319,Active,103156,3HR Com Mon-Fri 0700-1600,,On Street,Manhattan,Avenue of the Americas,E,West 39 Street,West 40 Street,40.7531723766745,-73.9851854605755,"988,354.511464059","213,678.032995477",POINT (-73.985185460575 40.753172376675)
15240,1113099,Active,102269,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,Walker Street,S,Cortlandt Alley,Lafayette Street,40.7181533498447,-74.0015872880828,"983,809.995290637","200,919.155954227",POINT (-74.001587288083 40.718153349845)
9167,1323040,Inactive,102481,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Spring Street,N,Hudson Street,Varick Street,40.7258550861394,-74.0071988502577,"982,254.670973465","203,725.213662311",POINT (-74.007198850258 40.725855086139)
2920,4233137,Active,425447,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,32 Street,W,Broadway,34 Avenue,40.7613996210937,-73.924815782525,"1,005,077.9396313","216,684.077508315",POINT (-73.924815782525 40.761399621094)
2584,2253166,Active,211494,6HR Pas Mon-Fri 0800-2200,,On Street,Bronx,Bedford Park Boulevard,N,Paul Avenue,Goulden Avenue,40.8754819967567,-73.8936267909688,"1,013,667.60617897","258,257.329991564",POINT (-73.893626790969 40.875481996757)
5670,3103011,Active,315493,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,18 Avenue,E,Bay Ridge Avenue,68 Street,40.6171079362651,-73.9921159174505,"986,438.82303822","164,105.543557972",POINT (-73.99211591745 40.617107936265)
10141,1403101,Active,106165,2HR Pas Mon-Sat 0900-1600,,On Street,Manhattan,10 Avenue,W,West 42 Street,West 43 Street,40.7600367734673,-73.9952988892105,"985,552.354010642","216,178.644135982",POINT (-73.99529888921 40.760036773467)
14798,1073028,Active,105313,3HR Com Mon-Sat 0700-1900,,On Street,Manhattan,East 67 Street,S,3 Avenue,Lexington Avenue,40.7666497778184,-73.9632572754434,"994,427.867427558","218,590.078945637",POINT (-73.963257275443 40.766649777818)
2328,5053315,Active,523432,2 HR Pas Mon-Sat 0800-1700,,On Street,Staten Island,Nelson Avenue,E,Amboy Road,Brower Court,40.5503750657477,-74.1509666567736,"942,295.9136208","139,829.139354974",POINT (-74.150966656774 40.550375065748)
1554,3441566,Active,313911,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Ft. Hamilton Parkway,E,70 Street,Bay Ridge Avenue,40.6283507501388,-74.0125032203762,"980,779.370774478","168,201.747307807",POINT (-74.012503220376 40.628350750139)
9660,1443303,Active,102048,3HR Com Mon-Sat 0900-1600 /3HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,7 Avenue,W,West 40 Street,West 39 Street,40.7545013530958,-73.988189979713,"987,522.015097558","214,162.095675647",POINT (-73.988189979713 40.754501353096)
14257,4353050,Inactive,467065,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,69 Street,E,Metropolitan Avenue,66 Road,40.7127717534688,-73.8864778864167,"1,015,721.46657255","198,978.865215391",POINT (-73.886477886417 40.712771753469)
7887,2162835,Active,219909,2 HR Pas Mon-Sat 0930-1900,,On Street,Bronx,East Tremont Avenue,E,Coddington Avenue,Harrington Avenue,40.8384789883045,-73.8352980272255,"1,029,823.81074314","244,800.694175228",POINT (-73.835298027225 40.838478988305)
6335,3593015,Active,340645,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Kings Highway,W,Farragut Road,Glenwood Road,40.6356473368118,-73.9273578134794,"1,004,411.72606872","170,868.201620564",POINT (-73.927357813479 40.635647336812)
12209,2083020,Active,211547,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,White Plains Road,E,East 221 Street,East 222 Street,40.8852401004267,-73.8617484186804,"1,022,477.98094663","261,824.902580813",POINT (-73.86174841868 40.885240100427)
6954,3523013,Active,309212,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Washington Avenue,W,Lincoln Place,Eastern Parkway,40.6723568388315,-73.962805236138,"994,567.670953721","184,236.321209729",POINT (-73.962805236138 40.672356838832)
8065,4061288,Active,402574,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,College Point Boulevard,W,41 Avenue,Sanford Avenue,40.7553297910459,-73.8334628345225,"1,030,389.21085906","214,507.561192065",POINT (-73.833462834522 40.755329791046)
4343,3163046,Active,336786,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,East 18 Street,E,Church Avenue,Tennis Court,40.6492817426,-73.9629895799542,"994,520.0867313","175,829.396750644",POINT (-73.962989579954 40.6492817426)
4737,3123101,Active,302024,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,8 Avenue,E,45 Street,44 Street,40.6441647696254,-74.0004390010009,"984,128.171491548","173,962.973974317",POINT (-74.000439001001 40.644164769625)
10652,1453269,Active,106626,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,Park Avenue South,W,East 20 Street,East 19 Street,40.7380456401768,-73.9880648372081,"987,557.503215551","208,166.757272646",POINT (-73.988064837208 40.738045640177)
11983,1263035,Active,102654,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,1 Avenue,W,East 62 Street,East 63 Street,40.7618519377709,-73.9604855679391,"995,196.428882554","216,842.40199481",POINT (-73.960485567939 40.761851937771)
